Title,,Vader,Link,Media,Date
US gov attorneys to target individuals and gatekeepers for crypto prosecutions,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/us-gov-attorneys-to-target-individuals-and-gatekeepers-for-crypto-prosecutions-2658539,Cointelegraph,28.Oct.21
SEC reportedly knocks back Valkyrie's leveraged Bitcoin ETF,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/sec-reportedly-knocks-back-valkyries-leveraged-bitcoin-etf-2658480,Cointelegraph,28.Oct.21
"Someone bought $3,400 worth of SHIB last August. It_ now worth $1.55 billion",,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.4215}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/someone-bought-3400-worth-of-shib-last-august-its-now-worth-155-billion-2658467,Cointelegraph,27.Oct.21
El Salvador buys a smokin' hot 420 more Bitcoin,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/el-salvador-buys-a-smokin-hot-420-more-bitcoin-2658460,Cointelegraph,27.Oct.21
Here_ why analysts say Bitcoin ETFs may _ompletely change the structure of the market,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/heres-why-analysts-say-bitcoin-etfs-may-completely-change-the-structure-of-the-market-2658453,Cointelegraph,27.Oct.21
Litecoin Falls 11% In Bearish Trade,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/litecoin-falls-11-in-bearish-trade-2658404,Investing.com,27.Oct.21
Litecoin Falls 11% In Selloff,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/litecoin-falls-11-in-selloff-2658402,Investing.com,27.Oct.21
Bitcoin price dip matches October 2017 with BTC _xplosion still forecast before 2022,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/bitcoin-price-dip-matches-october-2017-with-btc-explosion-still-forecast-before-2022-2658399,Cointelegraph,27.Oct.21
Litecoin transactions near an all-time high after gaining ground in consumer finance,,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/litecoin-transactions-near-an-alltime-high-after-gaining-ground-in-consumer-finance-2658395,Cointelegraph,27.Oct.21
Friday_ jaw-breaking $3.2B Bitcoin options expiry could kick-start a new rally,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/fridays-jawbreaking-32b-bitcoin-options-expiry-could-kickstart-a-new-rally-2658381,Cointelegraph,27.Oct.21
Infrastructure platform Quicknode raises $35M in Series A financing,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/infrastructure-platform-quicknode-raises-35m-in-series-a-financing-2658371,Cointelegraph,27.Oct.21
"Price analysis 10/27: BTC, ETH, BNB, ADA, SOL, XRP, DOT, DOGE, SHIB, LUNA",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/price-analysis-1027-btc-eth-bnb-ada-sol-xrp-dot-doge-shib-luna-2658356,Cointelegraph,27.Oct.21
Voyager Digital will be crypto brokerage partner for Dallas Mavericks ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/voyager-digital-will-be-crypto-brokerage-partner-for-dallas-mavericks-2658351,Cointelegraph,27.Oct.21
"Mask Network, 1inch and Shiba Inu ignore Bitcoin_ downtrend, posting 20% gains",,"{'neg': 0.168, 'neu': 0.671, 'pos': 0.161, 'compound': -0.0258}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/mask-network-1inch-and-shiba-inu-ignore-bitcoins-downtrend-posting-20-gains-2658339,Cointelegraph,27.Oct.21
Binance Smart Chain surpasses 1.5 billion lifetime transactions,,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/binance-smart-chain-surpasses-15-billion-lifetime-transactions-2658312,Cointelegraph,27.Oct.21
Everipedia VORTECS Score hits record high ahead of upcoming NFT drop to IQ stakers ,,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.2732}",https://www.investing.com/news/cryptocurrency-news/15/news/cryptocurrency-news/everipedia-vortecs-score-hits-record-high-ahead-of-upcoming-nft-drop-to-iq-stakers-2658244,Cointelegraph,27.Oct.21
Cosmos-based DEX Osmosis raises $21M from a consortium of investors,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/cosmosbased-dex-osmosis-raises-21m-from-a-consortium-of-investors-2658175,Cointelegraph,27.Oct.21
Cream Finance suffers another major flash loan attack,,"{'neg': 0.519, 'neu': 0.481, 'pos': 0.0, 'compound': -0.7553}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/cream-finance-suffers-another-major-flash-loan-attack-2658113,BTC Peers,27.Oct.21
Helium partners with Dish Network to expand its crypto-based distributed 5G platform,,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/helium-partners-with-dish-network-to-expand-its-cryptobased-distributed-5g-platform-2658059,Cointelegraph,27.Oct.21
"US regulators are exploring policy for banks to handle crypto, says FDIC chair",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/us-regulators-are-exploring-policy-for-banks-to-handle-crypto-says-fdic-chair-2657930,Cointelegraph,27.Oct.21
Twitter CEO Jack Dorsey reiterates a positive outlook on Bitcoin tipping during earnings call,,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5574}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/twitter-ceo-jack-dorsey-reiterates-a-positive-outlook-on-bitcoin-tipping-during-earnings-call-2657915,Cointelegraph,27.Oct.21
"Don_ get bearish on Bitcoin just yet, says veteran trader who called 2018 crash",,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/dont-get-bearish-on-bitcoin-just-yet-says-veteran-trader-who-called-2018-crash-2657885,Cointelegraph,27.Oct.21
Putin_ internet ombudsman pessimistic about crypto regulation,,"{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.3612}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/putins-internet-ombudsman-pessimistic-about-crypto-regulation-2657844,Cointelegraph,27.Oct.21
KYVE raise $2.8M to advance Web 3.0 data storage ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/kyve-raise-28m-to-advance-web-30-data-storage-2657827,Cointelegraph,27.Oct.21
"Bitcoin falls below $60,000 for the first time in over a week",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/bitcoin-falls-below-60000-for-the-first-time-in-over-a-week-2657816,BTC Peers,27.Oct.21
Dubai regulators approve the listing of Bitcoin fund,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/dubai-regulators-approve-the-listing-of-bitcoin-fund-2657815,BTC Peers,27.Oct.21
Biden's pick for CFTC chair wants the agency to be a 'beat cop' with the authority to oversee 60% of digital asset market,,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4215}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/bidens-pick-for-cftc-chair-wants-the-agency-to-be-a-beat-cop-with-the-authority-to-oversee-60-of-digital-asset-market-2657794,Cointelegraph,27.Oct.21
Shiba Inu could surpass Dogecoin after a 700% SHIB price rally in October,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/shiba-inu-could-surpass-dogecoin-after-a-700-shib-price-rally-in-october-2657764,Cointelegraph,27.Oct.21
To the roots of mining: Bitcoin going green faster than ever,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/to-the-roots-of-mining-bitcoin-going-green-faster-than-ever-2657742,Cointelegraph,27.Oct.21
"The Polkadot Brand Is Evolving, Community Decides Its Future",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/the-polkadot-brand-is-evolving-community-decides-its-future-2657725,CoinQuora,27.Oct.21
BREAKING: Cream Finance appears to have suffered major loss in flash loan hack ,,"{'neg': 0.345, 'neu': 0.655, 'pos': 0.0, 'compound': -0.6997}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/breaking-cream-finance-appears-to-have-suffered-major-loss-in-flash-loan-hack-2657672,Cointelegraph,27.Oct.21
DBS Bank joins Hedera blockchain_ governing council ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/dbs-bank-joins-hedera-blockchains-governing-council-2657566,Cointelegraph,27.Oct.21
Dogecoin Conference rebrands as Hodl Assets and gets into fashion NFTs,,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.1779}",https://www.investing.com/news/cryptocurrency-news/16/news/cryptocurrency-news/dogecoin-conference-rebrands-as-hodl-assets-and-gets-into-fashion-nfts-2657539,Cointelegraph,27.Oct.21
DeFi Platform Gluwa Has Been Selected for the Inclusive Fintech 50: 2021 Cohort,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/defi-platform-gluwa-has-been-selected-for-the-inclusive-fintech-50-2021-cohort-2657529,DailyCoin,27.Oct.21
_long With the Gods Set to Release Play-to-Earn Model,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/along-with-the-gods-set-to-release-playtoearn-model-2657528,CoinQuora,27.Oct.21
Upgradable NFTs: How collaborations will leap forward,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/upgradable-nfts-how-collaborations-will-leap-forward-2657497,Cointelegraph,27.Oct.21
"Win-To-Earn NFT Game, Duelist King Secures Over $1 Million",,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/wintoearn-nft-game-duelist-king-secures-over-1-million-2657464,CoinQuora,27.Oct.21
"India Will Soon Regulate Crypto With New Law Before Budget, Say Finance Minister",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/india-will-soon-regulate-crypto-with-new-law-before-budget-say-finance-minister-2657463,CoinQuora,27.Oct.21
"BlueZilla-backed PulsePad IDO Brings a Game Changer to Smart Contracts, Sellout Anticipated",,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/bluezillabacked-pulsepad-ido-brings-a-game-changer-to-smart-contracts-sellout-anticipated-2657461,BTC Peers,27.Oct.21
"Privacy or policy? Why Facebook_ crypto wallet, Novi, is facing resistance ",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/privacy-or-policy-why-facebooks-crypto-wallet-novi-is-facing-resistance-2657452,Cointelegraph,27.Oct.21
Putting a cap on decentralization: How regulation impacts DeFi adoption ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/putting-a-cap-on-decentralization-how-regulation-impacts-defi-adoption-2657430,Cointelegraph,27.Oct.21
Okcoin Reports 450% Year-over-Year Growth in Institutional Clientele,,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/okcoin-reports-450-yearoveryear-growth-in-institutional-clientele-2657412,DailyCoin,27.Oct.21
VeChain Soon To Explode To Newer Highs as It Records More Wins,,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.6115}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/vechain-soon-to-explode-to-newer-highs-as-it-records-more-wins-2657411,CoinQuora,27.Oct.21
Immunefi to bolster DeFi security service with new funds,,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/immunefi-to-bolster-defi-security-service-with-new-funds-2657394,Cointelegraph,27.Oct.21
"XDEFI Wallet announces utility token $XDEFI, sets sights on IDO",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/xdefi-wallet-announces-utility-token-xdefi-sets-sights-on-ido-2657365,DailyCoin,27.Oct.21
"Crypto Flipsider News  Robinhood Tanks, SHIB Gains Muscles, DOGE Wins Hearts, David Lynch Starts NFT Series",,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.886}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/crypto-flipsider-news--robinhood-tanks-shib-gains-muscles-doge-wins-hearts-david-lynch-starts-nft-series-2657323,DailyCoin,27.Oct.21
Tik-Tok Competitor Chingari Goes Crypto: Native Tokens To Be Sold in November,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/tiktok-competitor-chingari-goes-crypto-native-tokens-to-be-sold-in-november-2657322,DailyCoin,27.Oct.21
"Dogs of Elon  A New Marketplace Is Launching Soon With 10,000 NFTs",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/dogs-of-elon--a-new-marketplace-is-launching-soon-with-10000-nfts-2657321,CoinQuora,27.Oct.21
"US regulators are exploring policies that would allow banks to handle cryptos, FDIC Chair reveals",,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.2263}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/us-regulators-are-exploring-policies-that-would-allow-banks-to-handle-cryptos-fdic-chair-reveals-2657320,BTC Peers,27.Oct.21
European Central Bank announces digital euro advisory group members ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/17/news/cryptocurrency-news/european-central-bank-announces-digital-euro-advisory-group-members-2657280,Cointelegraph,27.Oct.21
Cryptocurrencies Rising in Value While Becoming More Mainstream Day By Day,,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/cryptocurrencies-rising-in-value-while-becoming-more-mainstream-day-by-day-2657241,DailyCoin,27.Oct.21
"CoinFlip Supports the Fight Against Human Trafficking, Sponsors ATCC",,"{'neg': 0.215, 'neu': 0.579, 'pos': 0.207, 'compound': -0.0258}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/coinflip-supports-the-fight-against-human-trafficking-sponsors-atcc-2657239,DailyCoin,27.Oct.21
NFT_ Market Liquidity Solved? Drops to Introduce NFT Lending Platform to Boost It,,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5859}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/nfts-market-liquidity-solved-drops-to-introduce-nft-lending-platform-to-boost-it-2657238,DailyCoin,27.Oct.21
ArcadeNetwork: Revolutionizing Gaming With Cross-Game and Cross-Chain Bridges,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/arcadenetwork-revolutionizing-gaming-with-crossgame-and-crosschain-bridges-2657234,CoinQuora,27.Oct.21
OpenSwap_ New _pot Price Queue: A Game-Changer For On-Chain Swaps,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/openswaps-new-spot-price-queue-a-gamechanger-for-onchain-swaps-2657232,CoinQuora,27.Oct.21
Ethereum 2.0 inches closer with the Beacon Chain_ Altair upgrade,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/ethereum-20-inches-closer-with-the-beacon-chains-altair-upgrade-2657228,Cointelegraph,27.Oct.21
Why 2021 Has Been a Good Year For IPOs and SPACs So Far With More Expected,,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/why-2021-has-been-a-good-year-for-ipos-and-spacs-so-far-with-more-expected-2657162,DailyCoin,27.Oct.21
"Exclusive Interview With Igneus Terrenus, Head of Communications at Bybit",,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.128}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/exclusive-interview-with-igneus-terrenus-head-of-communications-at-bybit-2657161,CoinQuora,27.Oct.21
Dubai finance watchdog approves listing of Bitcoin fund,,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/dubai-finance-watchdog-approves-listing-of-bitcoin-fund-2657132,Cointelegraph,27.Oct.21
"Lark Says Shiba Inu Surpasses SOL, ADA, DOGE, and XRP in Trading Volume",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/lark-says-shiba-inu-surpasses-sol-ada-doge-and-xrp-in-trading-volume-2657081,CoinQuora,27.Oct.21
"Latin America stands to benefit most from crypto, says Uphold exec",,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/latin-america-stands-to-benefit-most-from-crypto-says-uphold-exec-2657077,Cointelegraph,27.Oct.21
Slovenian finance ministry seeks public opinion on crypto tax laws,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/slovenian-finance-ministry-seeks-public-opinion-on-crypto-tax-laws-2657042,Cointelegraph,27.Oct.21
Gluwa Network Wins the Inclusive Fintech 50 Event,,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/gluwa-network-wins-the-inclusive-fintech-50-event-2657026,CoinQuora,27.Oct.21
TON Swap DEX unveils long-term farming program,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/ton-swap-dex-unveils-longterm-farming-program-2657025,BTC Peers,27.Oct.21
South Korean pension fund to invest in Bitcoin ETF: Report,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/south-korean-pension-fund-to-invest-in-bitcoin-etf-report-2656986,Cointelegraph,27.Oct.21
FUD: The true meaning of Crypto language,,"{'neg': 0.266, 'neu': 0.47, 'pos': 0.263, 'compound': -0.0085}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/fud-the-true-meaning-of-crypto-language-2656942,DailyCoin,27.Oct.21
Tezos To Make a Smashing Appearance for NFTs on Adobe_ Behance,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/18/news/cryptocurrency-news/tezos-to-make-a-smashing-appearance-for-nfts-on-adobes-behance-2656938,CoinQuora,27.Oct.21
Drops NFT Lending Platform Will Bridge Liquidity Gap,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/drops-nft-lending-platform-will-bridge-liquidity-gap-2656936,CoinQuora,27.Oct.21
Shiba Inu surge continues as Robinhood hints at listing,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/shiba-inu-surge-continues-as-robinhood-hints-at-listing-2656875,Investing.com,27.Oct.21
Fantasy Trading: Everything You Should Know About the New Phenomenon,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/fantasy-trading-everything-you-should-know-about-the-new-phenomenon-2656839,BTC Peers,27.Oct.21
Dubai regulator announces new regulations for investment tokens ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/dubai-regulator-announces-new-regulations-for-investment-tokens-2656836,Cointelegraph,27.Oct.21
PhoenixDAO Unveils Staking DApp For Earning Instant and Passive Crypto Rewards,,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.5994}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/phoenixdao-unveils-staking-dapp-for-earning-instant-and-passive-crypto-rewards-2656809,CoinQuora,27.Oct.21
Bitfinex Offers Nuvei_ Crypto On-ramp Service in Bid to Capture Millions of New Users,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/bitfinex-offers-nuveis-crypto-onramp-service-in-bid-to-capture-millions-of-new-users-2656783,DailyCoin,27.Oct.21
"After Raising $8.5 Million from Private Investors, Portal Announces Republic.co Offering",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/after-raising-85-million-from-private-investors-portal-announces-republicco-offering-2656782,DailyCoin,27.Oct.21
FixStake Cloud Mining Provides Seamless Way to Earn Cryptocurrencies,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/fixstake-cloud-mining-provides-seamless-way-to-earn-cryptocurrencies-2656781,CoinQuora,27.Oct.21
XRP Falls 11% In Selloff,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/xrp-falls-11-in-selloff-2656759,Investing.com,27.Oct.21
Cardano Falls 15% In Bearish Trade,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/cardano-falls-15-in-bearish-trade-2656756,Investing.com,27.Oct.21
EOS Falls 11% In Bearish Trade,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/eos-falls-11-in-bearish-trade-2656746,Investing.com,27.Oct.21
FDIC Chair Says US Is Exploring Policies For Banks to Hold Bitcoin,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/fdic-chair-says-us-is-exploring-policies-for-banks-to-hold-bitcoin-2656743,CoinQuora,27.Oct.21
Citi's bullish Coinbase target: 'Buy crypto's general store' ,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/citis-bullish-coinbase-target-buy-cryptos-general-store-2656729,Cointelegraph,27.Oct.21
Multi-chain NFT Game Duelist King Raises $1m to Advance Win-to-Earn Model,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/multichain-nft-game-duelist-king-raises-1m-to-advance-wintoearn-model-2656724,DailyCoin,27.Oct.21
Redditors cheer as GameStop assembles team of NFT experts,,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/redditors-cheer-as-gamestop-assembles-team-of-nft-experts-2656714,Cointelegraph,27.Oct.21
Puerto Rico sees resurgence of interest among crypto rich,,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.765}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/puerto-rico-sees-resurgence-of-interest-among-crypto-rich-2656697,Cointelegraph,27.Oct.21
"The Graph (GRT): Price Updates, Recent Developments, Future Events, Community",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",https://www.investing.com/news/cryptocurrency-news/19/news/cryptocurrency-news/the-graph-grt-price-updates-recent-developments-future-events-community-2656612,DailyCoin,27.Oct.21
